log_id,user_id,role,store_id_accessed,query_type,execution_time_ms,rows_returned,queries_in_last_60s,hour_of_day,day_of_week,is_anomaly,anomaly_type
2320,11,admin,1,SELECT_ALL_TABLES,541,4285,2,11.0,5.0,False,
2321,7,billing_staff,1,SELECT_CUSTOMER,26,1,13,12.0,5.0,False,
2322,11,admin,1,SELECT_ALL_TABLES,568,2463,12,12.0,5.0,False,
2323,19,support_staff,2,SELECT_CUSTOMER,123,78,8,12.0,5.0,True,performance
2324,7,billing_staff,1,INSERT_PAYMENT,22,1,11,12.0,5.0,False,
2325,9,support_staff,1,SELECT_CUSTOMER,27,3,3,12.0,5.0,False,
2326,15,auditor,2,SELECT_STAFF_ACTIVITY,169,23,4,12.0,5.0,False,
2327,16,billing_staff,2,SELECT_PAYMENT,42,13,5,13.0,5.0,False,
2328,19,support_staff,2,SELECT_CUSTOMER,29,2,3,13.0,5.0,False,
2329,16,billing_staff,2,INSERT_PAYMENT,21,1,1,13.0,5.0,False,
2330,22,admin,2,SELECT_SYSTEM_LOGS,410,1327,11,13.0,5.0,False,
2331,16,billing_staff,2,SELECT_CUSTOMER,29,7,10,13.0,5.0,False,
2332,3,analyst,1,SELECT_FILM_DETAILS,33,12,10,13.0,5.0,False,
2333,21,support_staff,2,UPDATE_CUSTOMER,15,1,9,13.0,5.0,False,
2334,17,billing_staff,2,SELECT_PAYMENT,41,10,7,13.0,5.0,False,
2335,8,support_staff,1,SELECT_RENTAL_STATUS,181,139,1,13.0,5.0,True,performance
2336,21,support_staff,2,UPDATE_CUSTOMER,12,1,9,14.0,5.0,False,
2337,15,auditor,2,SELECT_STAFF_ACTIVITY,137,69,4,14.0,5.0,False,
2338,22,admin,2,SELECT_SYSTEM_LOGS,423,673,4,14.0,5.0,False,
2339,11,admin,1,SELECT_SYSTEM_LOGS,415,349,14,14.0,5.0,False,
2340,21,support_staff,2,SELECT_RENTAL_STATUS,43,17,9,14.0,5.0,False,
2341,22,admin,2,SELECT_SYSTEM_LOGS,327,906,9,14.0,5.0,False,
2342,10,support_staff,2,UPDATE_CUSTOMER,17,1,8,15.0,5.0,True,security
2343,6,billing_staff,1,SELECT_PAYMENT,37,19,13,15.0,5.0,False,
2344,18,billing_staff,2,SELECT_CUSTOMER,22,1,12,15.0,5.0,False,
2345,16,billing_staff,2,SELECT_PAYMENT,43,7,3,15.0,5.0,False,
2346,9,support_staff,1,SELECT_RENTAL_STATUS,34,6,3,15.0,5.0,False,
2347,16,billing_staff,2,INSERT_PAYMENT,18,1,12,15.0,5.0,False,
2348,20,support_staff,2,SELECT_CUSTOMER,33,9,6,15.0,5.0,False,
2349,7,billing_staff,1,SELECT_PAYMENT,45,3,13,15.0,5.0,False,
2350,17,billing_staff,2,SELECT_CUSTOMER,119,27,1,15.0,5.0,True,performance
2351,7,billing_staff,1,SELECT_PAYMENT,41,10,14,15.0,5.0,False,
2352,17,billing_staff,2,INSERT_PAYMENT,21,1,7,15.0,5.0,False,
2353,8,support_staff,1,UPDATE_CUSTOMER,14,1,6,16.0,5.0,False,
2354,5,billing_staff,1,INSERT_PAYMENT,16,1,12,16.0,5.0,False,
2355,22,admin,2,UPDATE_STAFF,17,1,12,16.0,5.0,False,
2356,8,support_staff,1,SELECT_CUSTOMER,27,4,13,16.0,5.0,False,
2357,2,analyst,1,SELECT_FILM_DETAILS,29,13,4,16.0,5.0,False,
2358,6,billing_staff,1,SELECT_CUSTOMER,20,1,12,16.0,5.0,False,
2359,11,admin,1,SELECT_SYSTEM_LOGS,353,1572,6,17.0,5.0,False,
2360,16,billing_staff,2,INSERT_PAYMENT,21,1,2,17.0,5.0,False,
2361,2,analyst,1,SELECT_CUSTOMER_HISTORY,351,633,5,17.0,5.0,True,performance
2362,11,admin,1,UPDATE_STAFF,19,1,9,10.0,6.0,True,temporal
2363,2,analyst,1,SELECT_RENTAL_SUMMARY,52,101,7,12.0,6.0,True,temporal
2364,9,support_staff,1,SELECT_CUSTOMER,33,1,6,12.0,6.0,True,temporal
2365,21,support_staff,2,SELECT_RENTAL_STATUS,45,13,1,13.0,6.0,True,temporal
2366,20,support_staff,2,UPDATE_CUSTOMER,16,1,11,13.0,6.0,True,temporal
2367,11,admin,1,UPDATE_STAFF,21,1,14,13.0,6.0,True,temporal
2368,4,auditor,1,SELECT_RENTAL_AUDIT,152,206,14,2.0,0.0,True,temporal
2369,20,support_staff,2,SELECT_CUSTOMER,28,4,1,2.0,0.0,True,temporal
2370,10,support_staff,1,UPDATE_CUSTOMER,15,1,10,2.0,0.0,True,temporal
2371,2,analyst,1,SELECT_CUSTOMER_HISTORY,82,52,5,13.0,0.0,True,temporal
2372,4,auditor,1,SELECT_ALL_PAYMENTS,326,194,2,0.0,1.0,True,temporal
2373,9,support_staff,1,UPDATE_CUSTOMER,12,1,1,0.0,1.0,True,temporal
2374,15,auditor,2,SELECT_STAFF_ACTIVITY,132,43,14,0.0,1.0,True,temporal
2375,14,analyst,2,SELECT_RENTAL_SUMMARY,41,171,12,4.0,1.0,True,temporal
2376,10,support_staff,1,UPDATE_CUSTOMER,15,1,11,8.0,1.0,False,
2377,20,support_staff,2,SELECT_CUSTOMER,29,8,9,8.0,1.0,False,
2378,18,billing_staff,2,SELECT_PAYMENT,32,26,1,8.0,1.0,False,
2379,13,analyst,2,SELECT_CUSTOMER_HISTORY,95,9,7,8.0,1.0,False,
2380,2,analyst,1,SELECT_FILM_DETAILS,28,40,4,8.0,1.0,False,
2381,1,manager,1,SELECT_REVENUE_REPORT,187,299,3,9.0,1.0,False,
2382,16,billing_staff,2,SELECT_CUSTOMER,23,9,8,9.0,1.0,False,
2383,5,billing_staff,1,INSERT_PAYMENT,69,5,1,9.0,1.0,True,performance
2384,16,billing_staff,2,INSERT_PAYMENT,23,1,6,9.0,1.0,False,
2385,6,billing_staff,1,SELECT_PAYMENT,43,4,3,9.0,1.0,False,
2386,1,manager,1,SELECT_STORE_SUMMARY,50,2,12,9.0,1.0,False,
2387,22,admin,2,UPDATE_STAFF,21,1,8,9.0,1.0,False,
2388,9,support_staff,1,SELECT_CUSTOMER,34,3,3,9.0,1.0,False,
2389,16,billing_staff,2,SELECT_PAYMENT,46,6,8,9.0,1.0,False,
2390,20,support_staff,2,SELECT_CUSTOMER,126,75,9,9.0,1.0,True,performance
2391,11,admin,1,UPDATE_STAFF,20,1,3,10.0,1.0,False,
2392,13,analyst,2,SELECT_RENTAL_SUMMARY,56,63,10,10.0,1.0,False,
2393,10,support_staff,1,SELECT_CUSTOMER,33,2,11,10.0,1.0,False,
2394,14,analyst,2,SELECT_RENTAL_SUMMARY,51,108,12,10.0,1.0,False,
2395,17,billing_staff,2,SELECT_PAYMENT,170,116,12,10.0,1.0,True,performance
2396,16,billing_staff,2,SELECT_CUSTOMER,21,4,4,11.0,1.0,False,
2397,21,support_staff,2,UPDATE_CUSTOMER,12,1,4,11.0,1.0,False,
2398,21,support_staff,2,SELECT_RENTAL_STATUS,37,8,13,11.0,1.0,False,
2399,10,support_staff,1,SELECT_RENTAL_STATUS,44,15,10,11.0,1.0,False,
2400,22,admin,2,UPDATE_STAFF,19,1,13,11.0,1.0,False,
2401,13,analyst,2,SELECT_RENTAL_SUMMARY,50,16,8,11.0,1.0,False,
2402,18,billing_staff,2,SELECT_PAYMENT,42,19,10,11.0,1.0,False,
2403,9,support_staff,1,SELECT_CUSTOMER,26,8,13,11.0,1.0,False,
2404,19,support_staff,2,SELECT_RENTAL_STATUS,47,10,5,12.0,1.0,False,
2405,6,billing_staff,1,SELECT_PAYMENT,41,8,6,12.0,1.0,False,
2406,18,billing_staff,2,SELECT_CUSTOMER,20,10,12,12.0,1.0,False,
2407,1,manager,1,SELECT_REVENUE_REPORT,226,341,5,12.0,1.0,False,
2408,20,support_staff,2,SELECT_CUSTOMER,24,2,6,12.0,1.0,False,
2409,6,billing_staff,1,SELECT_PAYMENT,46,1,4,12.0,1.0,False,
2410,18,billing_staff,2,SELECT_PAYMENT,38,10,8,13.0,1.0,False,
2411,21,support_staff,2,SELECT_RENTAL_STATUS,34,14,2,13.0,1.0,False,
2412,2,analyst,1,SELECT_CUSTOMER_HISTORY,87,42,2,13.0,1.0,False,
2413,12,manager,2,SELECT_REVENUE_REPORT,189,357,12,13.0,1.0,False,
2414,5,billing_staff,1,SELECT_CUSTOMER,22,9,3,14.0,1.0,False,
2415,21,support_staff,2,SELECT_CUSTOMER,30,9,3,14.0,1.0,False,
2416,10,support_staff,1,SELECT_RENTAL_STATUS,32,19,5,14.0,1.0,False,
2417,10,support_staff,1,UPDATE_CUSTOMER,13,1,4,14.0,1.0,False,
2418,22,admin,2,UPDATE_STAFF,21,1,4,14.0,1.0,False,
2419,6,billing_staff,1,SELECT_PAYMENT,41,11,2,14.0,1.0,False,
2420,14,analyst,2,SELECT_CUSTOMER_HISTORY,75,19,12,14.0,1.0,False,
2421,18,billing_staff,2,INSERT_PAYMENT,23,1,4,14.0,1.0,False,
2422,2,analyst,1,SELECT_FILM_DETAILS,34,23,8,14.0,1.0,False,
2423,13,analyst,2,SELECT_RENTAL_SUMMARY,40,129,1,15.0,1.0,False,
2424,17,billing_staff,2,SELECT_CUSTOMER,28,1,4,15.0,1.0,False,
2425,3,analyst,1,SELECT_RENTAL_SUMMARY,55,117,7,15.0,1.0,False,
2426,20,support_staff,2,SELECT_CUSTOMER,31,4,10,15.0,1.0,False,
2427,9,support_staff,1,UPDATE_CUSTOMER,15,1,13,15.0,1.0,False,
2428,12,manager,2,SELECT_REVENUE_REPORT,238,118,2,15.0,1.0,False,
2429,4,auditor,1,SELECT_STAFF_ACTIVITY,121,99,12,16.0,1.0,False,
2430,22,admin,2,SELECT_SYSTEM_LOGS,374,1195,3,16.0,1.0,False,
2431,13,analyst,2,SELECT_RENTAL_SUMMARY,201,1821,12,16.0,1.0,True,performance
2432,22,admin,2,SELECT_SYSTEM_LOGS,344,1249,8,16.0,1.0,False,
2433,12,manager,2,SELECT_STORE_SUMMARY,60,2,2,16.0,1.0,False,
2434,5,billing_staff,1,SELECT_CUSTOMER,28,5,13,16.0,1.0,False,
2435,15,auditor,2,SELECT_STAFF_ACTIVITY,176,34,2,16.0,1.0,False,
2436,5,billing_staff,1,SELECT_PAYMENT,32,9,3,16.0,1.0,False,
2437,2,analyst,1,SELECT_RENTAL_SUMMARY,59,184,3,16.0,1.0,False,
2438,22,admin,2,SELECT_ALL_TABLES,581,4055,2,16.0,1.0,False,
2439,8,support_staff,1,UPDATE_CUSTOMER,16,1,12,16.0,1.0,False,
2440,16,billing_staff,2,INSERT_PAYMENT,23,1,2,16.0,1.0,False,
2441,18,billing_staff,2,INSERT_PAYMENT,22,1,12,16.0,1.0,False,
2442,4,auditor,1,SELECT_RENTAL_AUDIT,187,282,13,17.0,1.0,False,
2443,5,billing_staff,1,INSERT_PAYMENT,22,1,7,17.0,1.0,False,
2444,9,support_staff,1,UPDATE_CUSTOMER,17,1,9,17.0,1.0,False,
2445,6,billing_staff,1,SELECT_CUSTOMER,28,9,2,17.0,1.0,False,
2446,18,billing_staff,2,INSERT_PAYMENT,20,1,5,17.0,1.0,False,
2447,2,analyst,1,SELECT_RENTAL_SUMMARY,55,103,10,17.0,1.0,False,
2448,10,support_staff,1,UPDATE_CUSTOMER,17,1,1,17.0,1.0,False,
2449,15,auditor,2,SELECT_ALL_PAYMENTS,345,586,4,17.0,1.0,False,
2450,3,analyst,2,SELECT_FILM_DETAILS,32,8,13,17.0,1.0,True,security
2451,20,support_staff,2,SELECT_RENTAL_STATUS,40,20,14,17.0,1.0,False,
2452,3,analyst,1,SELECT_FILM_DETAILS,32,22,13,2.0,2.0,True,temporal
2453,11,admin,1,SELECT_SYSTEM_LOGS,451,1121,11,8.0,2.0,False,
2454,18,billing_staff,2,SELECT_PAYMENT,155,234,13,8.0,2.0,True,performance
2455,4,auditor,1,SELECT_ALL_PAYMENTS,267,196,12,8.0,2.0,False,
2456,15,auditor,2,SELECT_RENTAL_AUDIT,182,74,9,8.0,2.0,False,
2457,19,support_staff,2,UPDATE_CUSTOMER,12,1,14,8.0,2.0,False,
2458,20,support_staff,2,UPDATE_CUSTOMER,15,1,2,8.0,2.0,False,
2459,22,admin,2,UPDATE_STAFF,16,1,4,8.0,2.0,False,
2460,5,billing_staff,1,SELECT_CUSTOMER,29,1,4,8.0,2.0,False,
2461,19,support_staff,2,UPDATE_CUSTOMER,12,1,2,8.0,2.0,False,
2462,7,billing_staff,1,INSERT_PAYMENT,21,1,3,8.0,2.0,False,
2463,15,auditor,2,SELECT_ALL_PAYMENTS,310,469,3,8.0,2.0,False,
2464,11,admin,1,UPDATE_STAFF,21,1,1,9.0,2.0,False,
2465,8,support_staff,1,SELECT_CUSTOMER,25,7,7,9.0,2.0,False,
2466,5,billing_staff,1,SELECT_CUSTOMER,28,7,4,9.0,2.0,False,
2467,4,auditor,1,SELECT_ALL_PAYMENTS,279,228,3,9.0,2.0,False,
2468,12,manager,2,SELECT_INVENTORY,239,803,12,9.0,2.0,True,performance
2469,16,billing_staff,2,INSERT_PAYMENT,19,1,13,9.0,2.0,False,
2470,2,analyst,1,SELECT_RENTAL_SUMMARY,43,192,3,10.0,2.0,False,
2471,14,analyst,2,SELECT_RENTAL_SUMMARY,48,39,13,10.0,2.0,False,
2472,11,admin,1,SELECT_ALL_TABLES,575,4078,3,10.0,2.0,False,
2473,21,support_staff,2,SELECT_RENTAL_STATUS,40,16,5,10.0,2.0,False,
2474,22,admin,2,SELECT_ALL_TABLES,505,391,11,10.0,2.0,False,
2475,5,billing_staff,1,SELECT_CUSTOMER,20,1,10,10.0,2.0,False,
2476,21,support_staff,2,SELECT_RENTAL_STATUS,36,17,4,11.0,2.0,False,
2477,3,analyst,1,SELECT_CUSTOMER_HISTORY,81,66,2,11.0,2.0,False,
2478,11,admin,1,SELECT_SYSTEM_LOGS,327,1240,4,11.0,2.0,False,
2479,2,analyst,1,SELECT_FILM_DETAILS,29,12,9,11.0,2.0,False,
2480,6,billing_staff,1,SELECT_CUSTOMER,109,78,6,11.0,2.0,True,performance
2481,8,support_staff,1,SELECT_RENTAL_STATUS,44,8,1,11.0,2.0,False,
2482,14,analyst,2,SELECT_RENTAL_SUMMARY,41,116,6,11.0,2.0,False,
2483,7,billing_staff,1,INSERT_PAYMENT,16,1,5,11.0,2.0,False,
2484,18,billing_staff,2,SELECT_CUSTOMER,28,2,2,11.0,2.0,False,
2485,3,analyst,1,SELECT_CUSTOMER_HISTORY,82,91,13,12.0,2.0,False,
2486,9,support_staff,1,SELECT_CUSTOMER,24,5,14,12.0,2.0,False,
2487,9,support_staff,1,SELECT_CUSTOMER,34,8,4,12.0,2.0,False,
2488,11,admin,1,SELECT_ALL_TABLES,596,3054,3,12.0,2.0,False,
2489,14,analyst,2,SELECT_RENTAL_SUMMARY,55,28,9,12.0,2.0,False,
2490,17,billing_staff,2,INSERT_PAYMENT,16,1,1,13.0,2.0,False,
2491,17,billing_staff,2,INSERT_PAYMENT,20,1,11,13.0,2.0,False,
2492,16,billing_staff,2,INSERT_PAYMENT,17,1,14,13.0,2.0,False,
2493,5,billing_staff,1,SELECT_CUSTOMER,27,4,7,13.0,2.0,False,
2494,9,support_staff,1,UPDATE_CUSTOMER,14,1,14,13.0,2.0,False,
2495,4,auditor,1,SELECT_ALL_PAYMENTS,326,391,1,14.0,2.0,False,
2496,17,billing_staff,2,SELECT_CUSTOMER,28,2,3,14.0,2.0,False,
2497,7,billing_staff,1,SELECT_CUSTOMER,23,2,7,14.0,2.0,False,
2498,15,auditor,2,SELECT_RENTAL_AUDIT,200,174,3,14.0,2.0,False,
2499,20,support_staff,2,UPDATE_CUSTOMER,16,1,3,14.0,2.0,False,
2500,5,billing_staff,1,SELECT_PAYMENT,45,21,9,14.0,2.0,False,
2501,9,support_staff,1,SELECT_CUSTOMER,35,7,2,14.0,2.0,False,
2502,6,billing_staff,1,INSERT_PAYMENT,16,1,9,15.0,2.0,False,
2503,17,billing_staff,2,SELECT_PAYMENT,38,30,7,15.0,2.0,False,
2504,2,analyst,1,SELECT_FILM_DETAILS,24,24,13,15.0,2.0,False,
2505,2,analyst,1,SELECT_RENTAL_SUMMARY,58,57,1,15.0,2.0,False,
2506,22,admin,2,UPDATE_STAFF,17,1,11,15.0,2.0,False,
2507,2,analyst,1,SELECT_CUSTOMER_HISTORY,84,91,6,16.0,2.0,False,
2508,9,support_staff,1,UPDATE_CUSTOMER,16,1,10,16.0,2.0,False,
2509,11,admin,1,UPDATE_STAFF,18,1,1,16.0,2.0,False,
2510,18,billing_staff,2,SELECT_CUSTOMER,27,10,11,16.0,2.0,False,
2511,12,manager,2,SELECT_REVENUE_REPORT,767,3240,14,16.0,2.0,True,performance
2512,12,manager,2,SELECT_STORE_SUMMARY,67,4,4,16.0,2.0,False,
2513,18,billing_staff,2,SELECT_PAYMENT,47,20,6,16.0,2.0,False,
2514,19,support_staff,2,SELECT_RENTAL_STATUS,45,11,4,17.0,2.0,False,
2515,3,analyst,1,SELECT_FILM_DETAILS,26,40,12,17.0,2.0,False,
2516,12,manager,2,SELECT_REVENUE_REPORT,239,123,10,17.0,2.0,False,
2517,22,admin,2,SELECT_ALL_TABLES,556,4333,14,17.0,2.0,False,
2518,1,manager,1,SELECT_REVENUE_REPORT,211,392,14,17.0,2.0,False,
2519,22,admin,2,SELECT_SYSTEM_LOGS,340,694,8,17.0,2.0,False,
2520,2,analyst,1,SELECT_RENTAL_SUMMARY,242,1625,5,17.0,2.0,True,performance
2521,19,support_staff,2,UPDATE_CUSTOMER,16,1,9,17.0,2.0,False,
2522,21,support_staff,2,SELECT_CUSTOMER,33,9,14,17.0,2.0,False,
2523,8,support_staff,1,SELECT_CUSTOMER,29,3,7,8.0,3.0,False,
2524,9,support_staff,1,SELECT_CUSTOMER,33,7,10,8.0,3.0,False,
2525,16,billing_staff,2,SELECT_PAYMENT,39,5,14,8.0,3.0,False,
2526,21,support_staff,2,SELECT_RENTAL_STATUS,40,7,13,9.0,3.0,False,
2527,1,manager,1,SELECT_STORE_SUMMARY,51,1,1,9.0,3.0,False,
2528,11,admin,1,SELECT_SYSTEM_LOGS,353,1772,3,9.0,3.0,False,
2529,14,analyst,2,SELECT_FILM_DETAILS,24,2,2,9.0,3.0,False,
2530,18,billing_staff,2,INSERT_PAYMENT,16,1,14,9.0,3.0,False,
2531,2,analyst,1,SELECT_CUSTOMER_HISTORY,93,45,13,9.0,3.0,False,
2532,18,billing_staff,2,INSERT_PAYMENT,19,1,9,9.0,3.0,False,
2533,15,auditor,2,SELECT_RENTAL_AUDIT,189,236,7,9.0,3.0,False,
2534,10,support_staff,1,UPDATE_CUSTOMER,15,1,4,9.0,3.0,False,
2535,8,support_staff,1,UPDATE_CUSTOMER,14,1,14,9.0,3.0,False,
2536,7,billing_staff,1,SELECT_CUSTOMER,28,4,1,9.0,3.0,False,
2537,16,billing_staff,2,SELECT_PAYMENT,125,163,2,9.0,3.0,True,performance
2538,2,analyst,1,SELECT_CUSTOMER_HISTORY,82,59,11,9.0,3.0,False,
2539,8,support_staff,1,SELECT_CUSTOMER,30,7,14,9.0,3.0,False,
2540,20,support_staff,2,SELECT_RENTAL_STATUS,162,166,7,9.0,3.0,True,performance
2541,1,manager,1,SELECT_STORE_SUMMARY,48,1,1,9.0,3.0,False,
2542,15,auditor,2,SELECT_STAFF_ACTIVITY,124,91,10,10.0,3.0,False,
2543,4,auditor,1,SELECT_ALL_PAYMENTS,353,765,13,10.0,3.0,False,
2544,2,analyst,1,SELECT_CUSTOMER_HISTORY,81,79,14,10.0,3.0,False,
2545,3,analyst,1,SELECT_CUSTOMER_HISTORY,93,87,7,10.0,3.0,False,
2546,5,billing_staff,1,SELECT_CUSTOMER,23,5,2,10.0,3.0,False,
2547,22,admin,2,SELECT_SYSTEM_LOGS,393,834,13,10.0,3.0,False,
2548,14,analyst,1,SELECT_RENTAL_SUMMARY,48,108,6,10.0,3.0,True,security
2549,14,analyst,2,SELECT_FILM_DETAILS,27,16,10,10.0,3.0,False,
2550,11,admin,1,SELECT_ALL_TABLES,433,2346,4,10.0,3.0,False,
2551,8,support_staff,1,UPDATE_CUSTOMER,16,1,8,11.0,3.0,False,
2552,3,analyst,1,SELECT_CUSTOMER_HISTORY,65,96,10,11.0,3.0,False,
2553,7,billing_staff,1,SELECT_PAYMENT,42,23,13,11.0,3.0,False,
2554,3,analyst,1,SELECT_CUSTOMER_HISTORY,92,26,7,11.0,3.0,False,
2555,20,support_staff,2,SELECT_RENTAL_STATUS,33,4,6,12.0,3.0,False,
2556,5,billing_staff,1,INSERT_PAYMENT,17,1,1,12.0,3.0,False,
2557,12,manager,1,SELECT_INVENTORY,80,169,11,12.0,3.0,True,security
2558,9,support_staff,1,SELECT_CUSTOMER,24,10,8,12.0,3.0,False,
2559,14,analyst,2,SELECT_FILM_DETAILS,119,460,11,12.0,3.0,True,performance
2560,14,analyst,2,SELECT_RENTAL_SUMMARY,52,178,14,12.0,3.0,False,
2561,11,admin,1,UPDATE_STAFF,19,1,3,12.0,3.0,False,
2562,19,support_staff,2,SELECT_CUSTOMER,33,10,3,13.0,3.0,False,
2563,20,support_staff,2,SELECT_RENTAL_STATUS,38,12,13,13.0,3.0,False,
2564,16,billing_staff,2,INSERT_PAYMENT,21,1,13,13.0,3.0,False,
2565,11,admin,1,UPDATE_STAFF,17,1,6,13.0,3.0,False,
2566,18,billing_staff,2,SELECT_CUSTOMER,28,6,1,13.0,3.0,False,
2567,9,support_staff,1,SELECT_CUSTOMER,35,9,2,13.0,3.0,False,
2568,14,analyst,2,SELECT_RENTAL_SUMMARY,56,106,11,13.0,3.0,False,
2569,18,billing_staff,2,SELECT_PAYMENT,44,26,13,14.0,3.0,False,
2570,21,support_staff,2,SELECT_RENTAL_STATUS,40,17,8,14.0,3.0,False,
2571,4,auditor,1,SELECT_STAFF_ACTIVITY,131,97,8,14.0,3.0,False,
2572,2,analyst,1,SELECT_CUSTOMER_HISTORY,85,96,4,14.0,3.0,False,
2573,11,admin,1,SELECT_ALL_TABLES,404,4880,1,14.0,3.0,False,
2574,14,analyst,2,SELECT_FILM_DETAILS,33,24,14,14.0,3.0,False,
2575,4,auditor,1,SELECT_ALL_PAYMENTS,274,354,11,14.0,3.0,False,
2576,17,billing_staff,2,SELECT_PAYMENT,47,30,6,14.0,3.0,False,
2577,15,auditor,2,SELECT_RENTAL_AUDIT,151,204,7,15.0,3.0,False,
2578,10,support_staff,1,SELECT_CUSTOMER,33,4,4,15.0,3.0,False,
2579,14,analyst,2,SELECT_FILM_DETAILS,34,49,2,15.0,3.0,False,
2580,17,billing_staff,2,INSERT_PAYMENT,19,1,5,15.0,3.0,False,
2581,22,admin,2,UPDATE_STAFF,18,1,10,15.0,3.0,False,
2582,10,support_staff,1,SELECT_CUSTOMER,34,6,13,15.0,3.0,False,
2583,22,admin,2,SELECT_ALL_TABLES,568,1565,9,15.0,3.0,False,
2584,1,manager,1,SELECT_INVENTORY,72,84,8,15.0,3.0,False,
2585,18,billing_staff,2,SELECT_PAYMENT,44,29,6,15.0,3.0,False,
2586,1,manager,1,SELECT_INVENTORY,72,132,2,16.0,3.0,False,
2587,22,admin,2,SELECT_SYSTEM_LOGS,441,1755,5,16.0,3.0,False,
2588,13,analyst,2,SELECT_FILM_DETAILS,31,10,4,16.0,3.0,False,
2589,6,billing_staff,1,SELECT_PAYMENT,45,10,3,16.0,3.0,False,
2590,4,auditor,1,SELECT_STAFF_ACTIVITY,138,32,1,16.0,3.0,False,
2591,14,analyst,2,SELECT_FILM_DETAILS,31,29,8,16.0,3.0,False,
2592,15,auditor,2,SELECT_STAFF_ACTIVITY,143,23,3,16.0,3.0,False,
2593,3,analyst,1,SELECT_FILM_DETAILS,25,15,9,16.0,3.0,False,
2594,17,billing_staff,2,SELECT_PAYMENT,37,10,8,16.0,3.0,False,
2595,19,support_staff,2,SELECT_RENTAL_STATUS,36,7,10,17.0,3.0,False,
2596,15,auditor,2,SELECT_ALL_PAYMENTS,328,493,3,17.0,3.0,False,
2597,2,analyst,1,SELECT_FILM_DETAILS,35,15,6,17.0,3.0,False,
2598,17,billing_staff,2,SELECT_PAYMENT,42,4,3,17.0,3.0,False,
2599,1,manager,1,SELECT_INVENTORY,62,114,1,17.0,3.0,False,
2600,3,analyst,1,SELECT_FILM_DETAILS,29,23,13,17.0,3.0,False,
2601,21,support_staff,2,SELECT_CUSTOMER,29,3,13,17.0,3.0,False,
2602,20,support_staff,2,SELECT_CUSTOMER,25,8,12,17.0,3.0,False,
2603,1,manager,1,SELECT_REVENUE_REPORT,227,358,7,17.0,3.0,False,
2604,10,support_staff,1,SELECT_RENTAL_STATUS,33,8,11,17.0,3.0,False,
2605,21,support_staff,2,SELECT_RENTAL_STATUS,32,15,3,17.0,3.0,False,
2606,4,auditor,1,SELECT_STAFF_ACTIVITY,173,55,4,8.0,4.0,False,
2607,16,billing_staff,2,INSERT_PAYMENT,23,1,1,8.0,4.0,False,
2608,22,admin,2,SELECT_SYSTEM_LOGS,320,399,1,8.0,4.0,False,
2609,4,auditor,1,SELECT_ALL_PAYMENTS,251,206,1,8.0,4.0,False,
2610,15,auditor,2,SELECT_STAFF_ACTIVITY,133,95,1,8.0,4.0,False,
2611,21,support_staff,2,SELECT_CUSTOMER,34,9,11,8.0,4.0,False,
2612,5,billing_staff,1,SELECT_CUSTOMER,26,10,3,8.0,4.0,False,
2613,22,admin,2,SELECT_SYSTEM_LOGS,403,999,7,8.0,4.0,False,
2614,5,billing_staff,1,SELECT_CUSTOMER,29,6,5,8.0,4.0,False,
2615,18,billing_staff,2,INSERT_PAYMENT,21,1,12,8.0,4.0,False,
2616,15,auditor,2,SELECT_STAFF_ACTIVITY,173,47,1,9.0,4.0,False,
2617,21,support_staff,2,SELECT_CUSTOMER,26,2,5,9.0,4.0,False,
2618,6,billing_staff,1,SELECT_CUSTOMER,21,8,8,9.0,4.0,False,
2619,5,billing_staff,1,SELECT_PAYMENT,43,14,11,9.0,4.0,False,
2620,10,support_staff,1,SELECT_CUSTOMER,25,2,6,9.0,4.0,False,
2621,22,admin,2,UPDATE_STAFF,20,1,9,9.0,4.0,False,
2622,13,analyst,2,SELECT_RENTAL_SUMMARY,40,80,14,9.0,4.0,False,
2623,10,support_staff,1,SELECT_RENTAL_STATUS,32,4,7,9.0,4.0,False,
2624,3,analyst,1,SELECT_FILM_DETAILS,32,24,5,9.0,4.0,False,
2625,3,analyst,1,SELECT_FILM_DETAILS,29,16,10,9.0,4.0,False,
2626,22,admin,2,UPDATE_STAFF,21,1,9,10.0,4.0,False,
2627,12,manager,2,SELECT_STORE_SUMMARY,59,2,11,10.0,4.0,False,
2628,11,admin,1,SELECT_SYSTEM_LOGS,362,1395,1,10.0,4.0,False,
2629,9,support_staff,1,SELECT_CUSTOMER,29,10,8,10.0,4.0,False,
2630,20,support_staff,2,SELECT_CUSTOMER,33,5,13,10.0,4.0,False,
2631,8,support_staff,1,SELECT_CUSTOMER,35,4,2,10.0,4.0,False,
2632,3,analyst,1,SELECT_RENTAL_SUMMARY,43,169,3,10.0,4.0,False,
2633,22,admin,2,SELECT_ALL_TABLES,574,3182,9,10.0,4.0,False,
2634,10,support_staff,1,SELECT_RENTAL_STATUS,34,13,6,10.0,4.0,False,
2635,14,analyst,2,SELECT_CUSTOMER_HISTORY,81,5,13,10.0,4.0,False,
2636,6,billing_staff,1,SELECT_CUSTOMER,22,3,8,11.0,4.0,False,
2637,11,admin,1,SELECT_SYSTEM_LOGS,459,1818,4,11.0,4.0,False,
2638,8,support_staff,1,SELECT_CUSTOMER,28,8,1,11.0,4.0,False,
2639,8,support_staff,1,SELECT_CUSTOMER,27,2,2,11.0,4.0,False,
